Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID,10
6/11/13,10:33:07,69.0,65,11,18.0,10,
6/12/13,11:33:07,68.0,55,15,2.0,7,
6/13/13,12:33:07,70.0,76,1,4.0,5,
6/14/13,13:33:07,67.0,65,11,26.0,7,
6/15/13,14:33:07,70.0,59,17,15.0,10,
6/16/13,15:33:07,67.0,55,6,2.0,12,
6/17/13,16:33:07,69.0,60,2,18.0,6,
6/18/13,17:33:07,66.0,55,17,25.0,6,
6/19/13,18:33:07,65.0,74,5,4.0,4,
6/20/13,19:33:07,69.0,70,20,11.0,4,
6/21/13,20:33:07,,70,14,4.0,13,
6/22/13,21:33:07,69.0,76,3,11.0,2,
6/23/13,22:33:07,65.0,69,8,16.0,20,
6/24/13,23:33:07,68.0,69,13,19.0,6,
6/25/13,0:00:01,68.0,70,17,6.0,10,
6/26/13,1:00:01,69.0,59,17,29.0,5,
6/27/13,2:00:01,65.0,65,14,,9,
6/28/13,3:00:01,,68,10,23.0,11,
6/29/13,4:00:01,69.0,69,3,25.0,20,
6/30/13,5:00:01,,70,18,4.0,9,
6/1/13,6:00:01,68.0,80,7,11.0,7,
6/2/13,7:00:01,69.0,59,7,20.0,9,
6/3/13,8:00:01,65.0,60,8,6.0,7,
6/4/13,9:00:01,65.0,72,16,26.0,8,
6/5/13,10:00:01,,65,10,4.0,5,
6/6/13,11:00:01,68.0,80,6,21.0,7,
6/7/13,12:00:01,68.0,66,12,6.0,5,
6/8/13,13:00:01,66.0,77,12,15.0,12,
6/9/13,14:00:01,70.0,69,7,,1,
6/10/13,15:00:01,68.0,65,4,27.0,18,
6/11/13,16:00:01,68.0,67,18,28.0,2,
6/12/13,17:00:01,68.0,80,4,22.0,1,
6/13/13,18:00:01,67.0,74,13,7.0,13,
6/14/13,19:00:01,,72,18,30.0,1,
6/15/13,20:00:01,68.0,65,10,7.0,4,
6/16/13,21:00:01,67.0,63,20,20.0,19,
6/17/13,22:00:01,,69,8,5.0,19,
6/18/13,23:00:01,66.0,69,15,24.0,15,
6/19/13,0:13:19,69.0,79,18,8.0,9,
6/20/13,1:13:19,67.0,56,4,6.0,6,
6/21/13,2:13:19,69.0,69,12,28.0,4,
6/22/13,3:13:19,69.0,55,5,,9,
6/23/13,4:13:19,,74,17,17.0,16,
6/24/13,5:13:19,70.0,76,4,7.0,9,
6/25/13,6:13:19,65.0,55,3,1.0,4,
6/26/13,7:13:19,68.0,69,12,30.0,6,
6/27/13,8:13:19,66.0,65,2,12.0,2,
6/28/13,9:13:19,70.0,78,10,17.0,4,
6/29/13,10:13:19,65.0,73,14,11.0,14,
6/30/13,11:13:19,70.0,78,13,11.0,19,
6/1/13,12:13:19,68.0,67,14,22.0,2,
6/2/13,13:13:19,65.0,64,20,28.0,1,
6/3/13,14:13:19,69.0,55,20,,16,
6/4/13,15:13:19,67.0,60,1,30.0,13,
6/5/13,16:13:19,70.0,75,5,27.0,17,
6/6/13,17:13:19,69.0,65,16,27.0,4,
6/7/13,18:13:19,68.0,75,1,23.0,4,
6/8/13,19:13:19,67.0,76,4,11.0,20,
6/9/13,20:13:19,,63,19,21.0,9,
6/10/13,21:13:19,66.0,76,6,,10,
6/11/13,22:13:19,65.0,65,18,15.0,3,
6/12/13,23:13:19,69.0,79,12,1.0,9,
6/13/13,0:43:51,70.0,61,5,29.0,12,
6/14/13,1:43:51,70.0,76,1,6.0,10,
6/15/13,2:43:51,,58,7,14.0,5,
6/16/13,3:43:51,68.0,67,13,23.0,19,
6/17/13,4:43:51,66.0,76,11,8.0,15,
6/18/13,5:43:51,65.0,71,5,14.0,8,
6/19/13,6:43:51,65.0,76,1,6.0,14,
6/20/13,7:43:51,65.0,58,19,26.0,5,
6/21/13,8:43:51,70.0,79,2,15.0,10,
6/22/13,9:43:51,68.0,63,19,11.0,11,
6/23/13,10:43:51,66.0,66,18,14.0,9,
6/24/13,11:43:51,,59,6,1.0,8,
6/25/13,12:43:51,67.0,68,13,4.0,9,
6/26/13,13:43:51,70.0,70,14,16.0,19,
6/27/13,14:43:51,68.0,77,3,15.0,6,
6/28/13,15:43:51,67.0,55,14,23.0,8,
6/29/13,16:43:51,68.0,77,10,30.0,1,
6/30/13,17:43:51,68.0,64,20,29.0,4,
6/1/13,18:43:51,65.0,77,8,12.0,5,
6/2/13,19:43:51,69.0,60,14,,12,
6/3/13,20:43:51,66.0,59,7,12.0,16,
6/4/13,21:43:51,69.0,61,9,29.0,20,
6/5/13,22:43:51,70.0,58,18,26.0,19,
6/6/13,23:43:51,66.0,73,8,8.0,14,
6/7/13,0:13:20,65.0,73,1,8.0,8,
6/8/13,1:13:20,70.0,59,1,27.0,11,
6/9/13,2:13:20,70.0,79,10,,20,
6/10/13,3:13:20,69.0,67,19,8.0,4,
6/11/13,4:13:20,,57,15,,1,
6/12/13,5:13:20,66.0,63,15,11.0,10,
6/13/13,6:13:20,70.0,58,18,6.0,7,
6/14/13,7:13:20,66.0,59,13,22.0,20,
6/15/13,8:13:20,68.0,65,8,,11,
6/16/13,9:13:20,68.0,74,4,19.0,6,
6/17/13,10:13:20,67.0,56,16,8.0,10,
6/18/13,11:13:20,65.0,77,7,4.0,13,
6/19/13,12:13:20,67.0,76,16,18.0,10,
6/20/13,13:13:20,67.0,67,20,29.0,20,
6/21/13,14:13:20,67.0,63,9,6.0,6,
6/22/13,15:13:20,69.0,61,8,26.0,9,
6/23/13,16:13:20,67.0,71,3,12.0,15,
6/24/13,17:13:20,66.0,67,14,14.0,19,
6/25/13,18:13:20,,73,14,23.0,1,
6/26/13,19:13:20,67.0,58,16,29.0,10,
6/27/13,20:13:20,70.0,66,1,22.0,3,
6/28/13,21:13:20,69.0,58,2,8.0,12,
6/29/13,22:13:20,68.0,67,17,21.0,18,
6/30/13,23:13:20,67.0,71,10,27.0,10,
6/1/13,0:33:07,65.0,72,9,,8,
6/2/13,1:33:07,68.0,71,11,10.0,20,
6/3/13,2:33:07,67.0,69,1,15.0,12,
6/4/13,3:33:07,69.0,71,17,,10,
6/5/13,4:33:07,69.0,80,6,26.0,20,
6/6/13,5:33:07,,60,12,29.0,5,
6/7/13,6:33:07,69.0,74,11,11.0,2,
6/8/13,7:33:07,67.0,67,17,4.0,4,
6/9/13,8:33:07,68.0,68,14,19.0,17,
6/10/13,9:33:07,65.0,55,3,12.0,20,
6/11/13,10:33:07,65.0,66,11,10.0,6,
6/12/13,11:33:07,69.0,74,10,14.0,4,
6/13/13,12:33:07,69.0,73,10,21.0,7,
6/14/13,13:33:07,65.0,56,2,20.0,8,
6/15/13,14:33:07,68.0,80,9,21.0,20,
6/16/13,15:33:07,65.0,75,13,8.0,10,
6/17/13,16:33:07,66.0,70,17,8.0,10,
6/18/13,17:33:07,70.0,58,15,21.0,14,
6/19/13,18:33:07,66.0,55,2,28.0,19,
6/20/13,19:33:07,65.0,73,10,2.0,15,
6/21/13,20:33:07,66.0,55,10,1.0,6,
6/22/13,21:33:07,69.0,75,11,21.0,17,
6/23/13,22:33:07,69.0,55,8,14.0,7,
6/24/13,23:33:07,68.0,55,20,23.0,10,
6/25/13,0:00:01,,80,11,,8,
6/26/13,1:00:01,65.0,75,7,11.0,8,
6/27/13,2:00:01,65.0,58,15,26.0,18,
6/28/13,3:00:01,69.0,57,8,28.0,8,
6/29/13,4:00:01,69.0,78,3,20.0,9,
6/30/13,5:00:01,68.0,62,15,19.0,11,
6/1/13,6:00:01,69.0,73,12,29.0,9,
6/2/13,7:00:01,69.0,74,7,16.0,7,
6/3/13,8:00:01,68.0,75,12,15.0,12,
6/4/13,9:00:01,68.0,55,20,18.0,14,
6/5/13,10:00:01,,75,7,23.0,6,
6/6/13,11:00:01,66.0,65,5,2.0,11,
6/7/13,12:00:01,65.0,72,14,,16,
6/8/13,13:00:01,69.0,78,9,26.0,18,
6/9/13,14:00:01,69.0,80,11,14.0,19,
6/10/13,15:00:01,68.0,56,20,4.0,13,
6/11/13,16:00:01,67.0,71,12,13.0,9,
6/12/13,17:00:01,66.0,78,17,1.0,14,
6/13/13,18:00:01,70.0,78,16,25.0,15,
6/14/13,19:00:01,65.0,62,20,19.0,10,
6/15/13,20:00:01,69.0,65,10,1.0,3,
6/16/13,21:00:01,65.0,69,18,29.0,2,
6/17/13,22:00:01,67.0,69,4,2.0,15,
6/18/13,23:00:01,67.0,72,13,11.0,20,
6/19/13,0:13:19,,77,5,5.0,15,
6/20/13,1:13:19,66.0,62,19,15.0,1,
6/21/13,2:13:19,66.0,72,6,1.0,17,
6/22/13,3:13:19,67.0,71,14,19.0,5,
6/23/13,4:13:19,66.0,73,1,,14,
6/24/13,5:13:19,69.0,60,4,5.0,15,
6/25/13,6:13:19,,77,2,10.0,13,
6/26/13,7:13:19,68.0,63,8,28.0,17,
6/27/13,8:13:19,65.0,64,13,6.0,9,
6/28/13,9:13:19,70.0,70,3,19.0,19,
6/29/13,10:13:19,66.0,57,20,3.0,4,
6/30/13,11:13:19,70.0,76,11,,13,
6/1/13,12:13:19,70.0,73,13,,10,
6/2/13,13:13:19,66.0,56,15,1.0,4,
6/3/13,14:13:19,65.0,68,1,13.0,7,
6/4/13,15:13:19,67.0,78,2,16.0,3,
6/5/13,16:13:19,69.0,66,13,25.0,14,
6/6/13,17:13:19,69.0,65,14,6.0,3,
6/7/13,18:13:19,70.0,57,13,19.0,2,
6/8/13,19:13:19,68.0,74,8,,9,
6/9/13,20:13:19,66.0,67,17,26.0,4,
6/10/13,21:13:19,69.0,70,9,17.0,1,
6/11/13,22:13:19,67.0,55,18,7.0,16,
6/12/13,23:13:19,69.0,66,5,18.0,12,
6/13/13,0:43:51,69.0,71,16,19.0,11,
6/14/13,1:43:51,,65,18,2.0,5,
6/15/13,2:43:51,66.0,63,1,24.0,3,
6/16/13,3:43:51,67.0,74,18,23.0,8,
6/17/13,4:43:51,65.0,60,14,14.0,19,
6/18/13,5:43:51,70.0,76,19,22.0,8,
6/19/13,6:43:51,67.0,71,20,3.0,4,
6/20/13,7:43:51,65.0,69,15,17.0,3,
6/21/13,8:43:51,,56,11,9.0,8,
6/22/13,9:43:51,69.0,77,6,30.0,12,
6/23/13,10:43:51,66.0,56,8,16.0,3,
6/24/13,11:43:51,68.0,61,9,3.0,7,
6/25/13,12:43:51,69.0,65,1,2.0,7,
6/26/13,13:43:51,68.0,58,13,4.0,16,
6/27/13,14:43:51,70.0,77,3,18.0,12,
6/28/13,15:43:51,69.0,64,19,4.0,13,
6/29/13,16:43:51,70.0,74,13,30.0,2,
6/30/13,17:43:51,70.0,58,8,7.0,18,
6/1/13,18:43:51,66.0,67,11,6.0,8,
6/2/13,19:43:51,66.0,76,3,13.0,8,
6/3/13,20:43:51,65.0,72,7,16.0,4,
6/4/13,21:43:51,66.0,78,15,4.0,12,
6/5/13,22:43:51,65.0,79,10,16.0,12,
6/6/13,23:43:51,68.0,73,6,12.0,20,
6/7/13,0:13:20,,72,13,4.0,8,
6/8/13,1:13:20,,78,20,3.0,1,
6/9/13,2:13:20,70.0,79,3,16.0,2,
6/10/13,3:13:20,66.0,77,15,24.0,4,
6/11/13,4:13:20,70.0,55,18,12.0,16,
6/12/13,5:13:20,69.0,80,16,13.0,6,
6/13/13,6:13:20,,73,18,15.0,7,
6/14/13,7:13:20,,72,6,9.0,17,
6/15/13,8:13:20,66.0,58,10,26.0,8,
6/16/13,9:13:20,67.0,78,17,28.0,17,
6/17/13,10:13:20,70.0,60,12,16.0,17,
6/18/13,11:13:20,66.0,70,1,,14,
6/19/13,12:13:20,65.0,61,11,15.0,1,
6/20/13,13:13:20,69.0,76,9,10.0,12,
6/21/13,14:13:20,65.0,58,14,22.0,1,
6/22/13,15:13:20,65.0,65,17,14.0,9,
6/23/13,16:13:20,68.0,78,3,19.0,15,
6/24/13,17:13:20,69.0,63,15,18.0,8,
6/25/13,18:13:20,67.0,56,13,11.0,10,
6/26/13,19:13:20,67.0,62,14,5.0,3,
6/27/13,20:13:20,67.0,70,9,15.0,1,
6/28/13,21:13:20,65.0,76,11,28.0,19,
6/29/13,22:13:20,67.0,71,3,6.0,19,
6/30/13,23:13:20,70.0,56,8,22.0,4,
6/1/13,0:33:07,65.0,69,5,19.0,5,
6/2/13,1:33:07,68.0,59,12,9.0,1,
6/3/13,2:33:07,70.0,64,15,14.0,12,
6/4/13,3:33:07,66.0,71,9,26.0,15,
6/5/13,4:33:07,70.0,71,7,2.0,4,
6/6/13,5:33:07,70.0,75,19,17.0,18,
6/7/13,6:33:07,67.0,58,14,25.0,15,
6/8/13,7:33:07,69.0,80,18,23.0,4,
6/9/13,8:33:07,70.0,59,7,3.0,17,
6/10/13,9:33:07,66.0,72,16,22.0,19,
6/11/13,10:33:07,70.0,76,13,23.0,8,
6/12/13,11:33:07,70.0,78,1,13.0,2,
6/13/13,12:33:07,66.0,61,6,,11,
6/14/13,13:33:07,68.0,67,9,7.0,20,
6/15/13,14:33:07,65.0,64,17,10.0,11,
6/16/13,15:33:07,69.0,73,8,11.0,11,
6/17/13,16:33:07,,60,19,4.0,7,
6/18/13,17:33:07,67.0,63,20,,5,
6/19/13,18:33:07,66.0,67,5,18.0,11,
6/20/13,19:33:07,65.0,55,20,,12,
6/21/13,20:33:07,68.0,59,4,27.0,15,
6/22/13,21:33:07,66.0,79,1,15.0,15,
6/23/13,22:33:07,70.0,74,18,15.0,6,
6/24/13,23:33:07,67.0,68,17,15.0,16,
6/25/13,0:45:56,68.0,71,14,24.0,20,
6/26/13,1:45:56,69.0,73,18,5.0,1,
6/27/13,2:45:56,65.0,79,16,,2,
6/28/13,3:45:56,67.0,58,20,27.0,20,
6/29/13,4:45:56,65.0,58,10,18.0,17,
6/30/13,5:45:56,67.0,59,11,9.0,1,
6/1/13,6:45:56,67.0,75,13,18.0,11,
6/2/13,7:45:56,68.0,57,17,9.0,7,
6/3/13,8:45:56,70.0,56,10,11.0,6,
6/4/13,9:45:56,68.0,80,7,,4,
6/5/13,10:45:56,68.0,79,7,,3,
6/6/13,11:45:56,70.0,74,14,,20,
6/7/13,12:45:56,68.0,78,2,24.0,19,
6/8/13,13:45:56,,76,17,,16,
6/9/13,14:45:56,69.0,55,13,6.0,18,
6/10/13,15:45:56,69.0,55,18,30.0,16,
6/11/13,16:45:56,69.0,77,8,13.0,5,
6/12/13,17:45:56,70.0,78,14,22.0,14,
6/13/13,18:45:56,67.0,74,11,19.0,18,
6/14/13,19:45:56,65.0,71,1,3.0,11,
6/15/13,20:45:56,,69,2,,15,
6/16/13,21:45:56,69.0,80,5,19.0,20,
6/17/13,22:45:56,68.0,75,7,10.0,1,
6/18/13,23:45:56,70.0,79,13,14.0,15,
6/19/13,0:45:56,70.0,80,18,15.0,4,
6/20/13,1:45:56,65.0,77,4,30.0,16,
6/21/13,2:45:56,68.0,62,14,28.0,8,
6/22/13,3:45:56,65.0,69,18,17.0,20,
6/23/13,4:45:56,69.0,73,3,,7,
6/24/13,5:45:56,68.0,66,13,17.0,8,
6/25/13,6:45:56,65.0,56,9,21.0,6,
6/26/13,7:45:56,70.0,61,18,27.0,5,
6/27/13,8:45:56,67.0,55,20,20.0,14,
6/28/13,9:45:56,,59,2,8.0,1,
6/29/13,10:45:56,66.0,71,15,27.0,19,
6/30/13,11:45:56,69.0,63,10,14.0,13,
6/1/13,12:45:56,66.0,63,11,30.0,13,
6/2/13,13:45:56,67.0,73,13,30.0,5,
6/3/13,14:45:56,,65,13,12.0,5,
6/4/13,15:45:56,67.0,65,17,10.0,2,
6/5/13,16:45:56,70.0,58,3,30.0,18,
6/6/13,17:45:56,69.0,69,11,13.0,8,
6/7/13,18:45:56,67.0,68,3,6.0,10,
6/8/13,19:45:56,69.0,73,11,,3,
6/9/13,20:45:56,69.0,61,18,,13,
6/10/13,21:45:56,69.0,70,10,25.0,17,
6/11/13,22:45:56,66.0,68,11,10.0,3,
6/12/13,23:45:56,66.0,55,11,8.0,10,
6/13/13,0:45:56,66.0,73,8,25.0,2,
6/14/13,1:45:56,65.0,63,2,5.0,12,
6/15/13,2:45:56,,78,4,26.0,2,
6/16/13,3:45:56,70.0,61,9,13.0,11,
6/17/13,4:45:56,67.0,71,11,22.0,3,
6/18/13,5:45:56,66.0,77,3,,13,
6/19/13,6:45:56,68.0,80,14,12.0,7,
6/20/13,7:45:56,65.0,68,11,24.0,13,
6/21/13,8:45:56,68.0,68,13,2.0,8,
6/22/13,9:45:56,68.0,75,9,,9,
6/23/13,10:45:56,69.0,79,19,13.0,14,
6/24/13,11:45:56,68.0,61,13,5.0,5,
6/25/13,12:45:56,70.0,79,13,11.0,10,
6/26/13,13:45:56,66.0,74,5,28.0,10,
6/27/13,14:45:56,70.0,56,10,27.0,19,
6/28/13,15:45:56,68.0,64,4,7.0,1,
6/29/13,16:45:56,66.0,65,19,23.0,3,
6/30/13,17:45:56,,80,19,23.0,1,
6/1/13,18:45:56,70.0,64,8,,17,
6/2/13,0:00:01,66.0,61,1,14.0,18,
6/3/13,1:00:01,67.0,59,17,18.0,12,
6/4/13,2:00:01,68.0,67,15,,1,
6/5/13,3:00:01,69.0,76,5,6.0,6,
6/6/13,4:00:01,69.0,60,13,,2,
6/7/13,5:00:01,70.0,72,7,26.0,8,
6/8/13,6:00:01,68.0,63,2,14.0,9,
6/9/13,7:00:01,69.0,70,11,,17,
6/10/13,8:00:01,66.0,67,5,4.0,8,
6/11/13,9:00:01,68.0,65,18,1.0,8,
6/12/13,10:00:01,68.0,74,9,2.0,19,
6/13/13,11:00:01,69.0,56,10,8.0,19,
6/14/13,12:00:01,67.0,75,11,16.0,4,
6/15/13,13:00:01,70.0,73,4,1.0,13,
6/16/13,14:00:01,68.0,65,19,8.0,16,
6/17/13,15:00:01,70.0,55,1,5.0,2,
6/18/13,16:00:01,66.0,67,15,6.0,12,
6/19/13,17:00:01,70.0,69,3,8.0,1,
6/20/13,18:00:01,68.0,61,1,15.0,4,
6/21/13,19:00:01,65.0,57,13,20.0,10,
6/22/13,20:00:01,68.0,74,10,2.0,11,
6/23/13,21:00:01,68.0,74,3,10.0,4,
6/24/13,22:00:01,,75,8,28.0,14,
6/25/13,23:00:01,67.0,66,10,16.0,14,
6/26/13,0:13:19,70.0,79,10,2.0,5,
6/27/13,1:13:19,69.0,60,16,26.0,6,
6/28/13,2:13:19,68.0,55,1,24.0,2,
6/29/13,3:13:19,66.0,74,19,6.0,17,
6/30/13,4:13:19,70.0,57,17,7.0,18,
6/1/13,5:13:19,65.0,61,1,23.0,8,
6/2/13,6:13:19,65.0,78,10,25.0,19,
6/3/13,7:13:19,66.0,74,7,24.0,9,
6/4/13,8:13:19,65.0,68,10,4.0,7,
6/5/13,9:13:19,67.0,66,7,,2,
6/6/13,10:13:19,68.0,61,16,23.0,20,
6/7/13,11:13:19,66.0,65,6,15.0,7,
6/8/13,12:13:19,68.0,70,16,28.0,5,
6/9/13,13:13:19,69.0,63,19,21.0,18,
6/10/13,14:13:19,66.0,80,8,26.0,6,
6/11/13,15:13:19,70.0,63,4,11.0,8,
6/12/13,16:13:19,68.0,61,1,5.0,12,
6/13/13,17:13:19,65.0,66,13,19.0,2,
6/14/13,18:13:19,65.0,75,10,11.0,19,
6/15/13,19:13:19,70.0,65,11,8.0,11,
6/16/13,20:13:19,67.0,58,13,26.0,19,
6/17/13,21:13:19,,62,14,10.0,9,
6/18/13,22:13:19,68.0,56,4,29.0,13,
6/19/13,23:13:19,66.0,73,13,9.0,19,
6/20/13,0:43:51,67.0,73,12,7.0,4,
6/21/13,1:43:51,67.0,66,11,10.0,5,
6/22/13,2:43:51,,77,5,26.0,9,
6/23/13,3:43:51,67.0,66,4,15.0,8,
6/24/13,4:43:51,68.0,64,3,2.0,4,
6/25/13,5:43:51,66.0,68,8,1.0,12,
6/26/13,6:43:51,68.0,71,11,27.0,12,
6/27/13,7:43:51,68.0,60,5,19.0,1,
6/28/13,8:43:51,66.0,58,14,2.0,16,
6/29/13,9:43:51,65.0,71,1,,12,
6/30/13,10:43:51,70.0,72,9,2.0,14,
6/1/13,11:43:51,67.0,73,15,9.0,17,
6/2/13,12:43:51,65.0,58,10,14.0,14,
6/3/13,13:43:51,65.0,79,19,18.0,1,
6/4/13,14:43:51,69.0,80,9,22.0,14,
6/5/13,15:43:51,65.0,77,11,7.0,19,
6/6/13,16:43:51,67.0,75,9,11.0,9,
6/7/13,17:43:51,67.0,72,15,19.0,13,
6/8/13,18:43:51,68.0,71,16,6.0,7,
6/9/13,19:43:51,70.0,67,5,26.0,16,
6/10/13,20:43:51,67.0,80,16,22.0,2,
6/11/13,21:43:51,,55,18,18.0,6,
6/12/13,22:43:51,66.0,55,12,20.0,10,
6/13/13,23:43:51,68.0,71,5,1.0,16,
6/14/13,0:13:20,65.0,63,2,28.0,13,
6/15/13,1:13:20,68.0,58,5,23.0,1,
6/16/13,2:13:20,70.0,71,3,9.0,17,
6/17/13,3:13:20,65.0,71,12,6.0,3,
6/18/13,4:13:20,70.0,61,1,19.0,8,
6/19/13,5:13:20,66.0,71,4,17.0,4,
6/20/13,6:13:20,65.0,66,16,1.0,7,
6/21/13,7:13:20,69.0,64,10,6.0,18,
6/22/13,8:13:20,69.0,75,10,12.0,13,
6/23/13,9:13:20,68.0,59,3,17.0,20,
6/24/13,10:13:20,,57,13,9.0,6,
6/25/13,11:13:20,66.0,63,13,11.0,17,
6/26/13,12:13:20,68.0,70,5,2.0,6,
6/27/13,13:13:20,66.0,66,6,,16,
6/28/13,14:13:20,67.0,67,14,13.0,4,
6/29/13,15:13:20,69.0,58,17,,19,
6/30/13,16:13:20,70.0,72,4,9.0,2,
6/1/13,17:13:20,67.0,76,7,3.0,3,
6/2/13,18:13:20,,74,14,7.0,14,
6/3/13,19:13:20,67.0,72,20,18.0,9,
6/4/13,20:13:20,68.0,77,4,28.0,13,
6/5/13,21:13:20,69.0,69,15,19.0,17,
6/6/13,22:13:20,70.0,66,13,21.0,18,
6/7/13,23:13:20,67.0,58,16,13.0,5,
6/8/13,0:33:07,66.0,71,4,19.0,8,
6/9/13,1:33:07,68.0,61,13,9.0,8,
6/10/13,2:33:07,66.0,58,5,,3,
6/11/13,3:33:07,66.0,55,3,7.0,12,
6/12/13,4:33:07,70.0,78,17,10.0,18,
6/13/13,5:33:07,70.0,68,5,10.0,9,
6/14/13,6:33:07,70.0,60,14,20.0,12,
6/15/13,7:33:07,69.0,66,7,15.0,20,
6/16/13,8:33:07,67.0,66,7,26.0,10,
6/17/13,9:33:07,69.0,78,20,30.0,8,
6/18/13,10:33:07,65.0,60,18,26.0,8,
6/19/13,11:33:07,67.0,56,16,7.0,15,
6/20/13,12:33:07,69.0,62,8,25.0,12,
6/21/13,13:33:07,70.0,76,14,17.0,1,
6/22/13,14:33:07,70.0,57,6,2.0,6,
6/23/13,15:33:07,66.0,56,11,29.0,20,
6/24/13,16:33:07,67.0,80,10,5.0,7,
6/25/13,17:33:07,65.0,61,3,5.0,15,
6/26/13,18:33:07,66.0,57,16,8.0,18,
6/27/13,19:33:07,65.0,59,15,25.0,4,
6/28/13,20:33:07,,69,5,22.0,15,
6/29/13,21:33:07,66.0,71,1,3.0,8,
6/30/13,22:33:07,65.0,70,14,21.0,15,
6/1/13,23:33:07,68.0,55,17,28.0,20,
6/2/13,0:00:01,69.0,71,11,18.0,14,
6/3/13,1:00:01,68.0,76,9,10.0,13,
6/4/13,2:00:01,65.0,71,7,4.0,14,
6/5/13,3:00:01,70.0,58,20,22.0,3,
6/6/13,4:00:01,67.0,71,17,2.0,17,
6/7/13,5:00:01,68.0,67,16,13.0,2,
6/8/13,6:00:01,70.0,72,3,28.0,20,
6/9/13,7:00:01,66.0,73,20,,18,
6/10/13,8:00:01,69.0,61,8,20.0,16,
6/11/13,9:00:01,67.0,76,20,2.0,3,
6/12/13,10:00:01,67.0,73,20,5.0,4,
6/13/13,11:00:01,67.0,66,8,16.0,9,
6/14/13,12:00:01,68.0,77,9,6.0,7,
6/15/13,13:00:01,66.0,77,15,25.0,5,
6/16/13,14:00:01,67.0,76,8,11.0,6,
6/17/13,15:00:01,67.0,60,13,8.0,18,
6/18/13,16:00:01,65.0,70,14,9.0,5,
6/19/13,17:00:01,66.0,65,2,1.0,6,
6/20/13,18:00:01,67.0,56,4,24.0,5,
6/21/13,19:00:01,67.0,63,6,24.0,3,
6/22/13,20:00:01,67.0,64,18,13.0,3,
6/23/13,21:00:01,69.0,63,12,13.0,16,
6/24/13,22:00:01,65.0,75,3,9.0,6,
6/25/13,23:00:01,65.0,59,20,8.0,19,
6/26/13,0:13:19,67.0,66,16,30.0,2,
6/27/13,1:13:19,65.0,64,12,26.0,10,
6/28/13,2:13:19,67.0,61,13,2.0,11,
6/29/13,3:13:19,66.0,63,5,,15,
6/30/13,4:13:19,,59,5,21.0,7,
6/1/13,5:13:19,67.0,76,14,13.0,14,
6/2/13,6:13:19,66.0,57,17,11.0,16,
6/3/13,7:13:19,66.0,59,12,22.0,13,
6/4/13,8:13:19,68.0,74,19,28.0,2,
6/5/13,9:13:19,65.0,80,2,4.0,16,
6/6/13,10:13:19,,61,19,13.0,15,
6/7/13,11:13:19,67.0,69,8,3.0,16,
6/8/13,12:13:19,65.0,70,9,4.0,17,
6/9/13,13:13:19,67.0,58,9,9.0,14,
6/10/13,14:13:19,70.0,73,12,25.0,5,
6/11/13,15:13:19,69.0,73,18,20.0,10,
6/12/13,16:13:19,69.0,73,19,5.0,14,
6/13/13,17:13:19,65.0,80,14,20.0,17,
6/14/13,18:13:19,,70,4,16.0,16,
6/15/13,19:13:19,70.0,72,19,9.0,2,
6/16/13,20:13:19,66.0,70,3,9.0,18,
6/17/13,21:13:19,69.0,76,11,,7,
6/18/13,22:13:19,65.0,69,5,11.0,2,
6/19/13,23:13:19,70.0,73,12,19.0,20,
6/20/13,0:43:51,69.0,75,18,8.0,6,
6/21/13,1:43:51,66.0,68,5,3.0,6,
6/22/13,2:43:51,69.0,65,15,5.0,13,
6/23/13,3:43:51,,68,13,9.0,4,
6/24/13,4:43:51,68.0,56,7,24.0,15,
6/25/13,5:43:51,65.0,72,6,9.0,5,
6/26/13,6:43:51,70.0,74,17,2.0,17,
6/27/13,7:43:51,66.0,57,17,,3,
6/28/13,8:43:51,67.0,64,20,11.0,13,
6/29/13,9:43:51,69.0,64,3,13.0,15,
6/30/13,10:43:51,68.0,77,3,4.0,5,
6/1/13,11:43:51,70.0,58,19,28.0,17,
6/2/13,12:43:51,67.0,70,7,18.0,4,
6/3/13,13:43:51,,76,17,12.0,6,
6/4/13,14:43:51,70.0,62,14,8.0,17,
6/5/13,15:43:51,69.0,72,11,22.0,16,
6/6/13,16:43:51,66.0,72,19,15.0,14,
6/7/13,17:43:51,67.0,78,18,9.0,19,
6/8/13,18:43:51,67.0,56,9,27.0,19,
6/9/13,19:43:51,66.0,62,16,24.0,14,
6/10/13,20:43:51,,63,1,1.0,14,
6/11/13,21:43:51,70.0,65,5,11.0,2,
6/12/13,22:43:51,,67,14,15.0,13,
6/13/13,23:43:51,70.0,56,7,2.0,17,
6/14/13,0:13:20,68.0,79,11,8.0,19,
6/15/13,1:13:20,67.0,73,2,25.0,14,
6/16/13,2:13:20,66.0,80,18,24.0,10,
6/17/13,3:13:20,67.0,72,18,29.0,3,
6/18/13,4:13:20,69.0,65,11,20.0,19,
6/19/13,5:13:20,70.0,69,12,10.0,6,
6/20/13,6:13:20,66.0,56,6,29.0,7,
6/21/13,7:13:20,65.0,79,1,16.0,5,
6/22/13,8:13:20,68.0,80,5,2.0,6,
6/23/13,9:13:20,66.0,57,12,30.0,16,
6/24/13,10:13:20,67.0,75,15,11.0,7,
6/25/13,11:13:20,69.0,75,20,20.0,7,
6/26/13,12:13:20,67.0,57,13,15.0,1,
6/27/13,13:13:20,69.0,65,14,4.0,5,
